timestamp,transformer_id,load_percentage,oil_temperature_c,winding_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_acetylene_ppm,iso_forest_pred,anomaly_score,anomaly_flag
2026-06-15 06:00:00,TX-BETA-02,52.54,43.27,51.68,1.783,10.68,3.88,0,0.3355,0
2026-06-15 07:00:00,TX-BETA-02,52.58,44.58,52.03,2.383,21.83,0.68,0,0.1423,0
2026-06-15 08:00:00,TX-BETA-02,65.84,48.86,60.92,2.19,11.13,0.63,0,0.0116,0
2026-06-15 09:00:00,TX-BETA-02,64.91,52.19,63.4,2.316,26.8,0.72,0,0.0788,0
2026-06-15 10:00:00,TX-BETA-02,75.33,57.87,73.32,2.615,15.27,0.4,0,0.0652,0
2026-06-15 11:00:00,TX-BETA-02,78.13,61.12,77.44,2.599,11.59,0.49,0,0.1014,0
2026-06-15 12:00:00,TX-BETA-02,79.54,68.48,86.49,2.474,13.58,0.25,1,0.3997,0
2026-06-15 13:00:00,TX-BETA-02,76.02,66.71,82.53,2.801,17.39,0.89,0,0.222,0
2026-06-15 14:00:00,TX-BETA-02,67.02,58.02,72.02,2.325,21.85,0.24,0,0.0474,0
2026-06-15 15:00:00,TX-BETA-02,70.47,59.16,72.53,2.446,23.68,0.58,0,0.047,0
2026-06-15 16:00:00,TX-BETA-02,59.88,59.45,71.84,2.386,63.32,2.05,0,0.1939,0
2026-06-15 17:00:00,TX-BETA-02,57.37,64.94,72.98,2.02,18.27,2.52,0,0.3246,0
2026-06-15 18:00:00,TX-BETA-02,51.74,56.06,64.66,2.186,11.96,0.63,0,0.1783,0
2026-06-15 19:00:00,TX-BETA-02,55.51,54.78,63.28,2.176,15.07,0.33,0,0.1423,0
2026-06-15 20:00:00,TX-BETA-02,63.55,49.2,62.2,2.582,18.02,1.43,0,0.0446,0
2026-06-15 21:00:00,TX-BETA-02,70.33,49.69,63.01,2.382,26.02,1.65,0,0.0251,0
2026-06-15 22:00:00,TX-BETA-02,71.62,47.02,60.85,2.556,13.47,0.22,0,0.0938,0
2026-06-15 23:00:00,TX-BETA-02,73.86,45.03,60.51,2.502,46.25,1.93,0,0.0924,0
2026-06-16 00:00:00,TX-BETA-02,85.66,44.45,62.66,2.685,16.52,0.21,0,0.2997,0
2026-06-16 01:00:00,TX-BETA-02,78.89,43.46,60.48,2.75,16.59,1.63,0,0.1191,0
2026-06-16 02:00:00,TX-BETA-02,72.1,37.96,50.66,2.534,12.69,0.76,0,0.0929,0
2026-06-16 03:00:00,TX-BETA-02,67.27,39.83,54.0,2.487,49.47,0.53,0,0.0902,0
2026-06-16 04:00:00,TX-BETA-02,56.82,39.69,50.71,1.888,39.1,1.14,0,0.1651,0
2026-06-16 05:00:00,TX-BETA-02,56.01,40.96,50.42,2.433,22.73,0.62,0,0.0947,0
2026-06-16 06:00:00,TX-BETA-02,57.69,43.5,54.94,2.494,28.78,0.51,0,0.0563,0
2026-06-16 07:00:00,TX-BETA-02,52.64,43.31,53.27,2.155,37.41,0.77,0,0.1227,0
2026-06-16 08:00:00,TX-BETA-02,62.88,43.87,55.41,2.119,39.27,0.48,0,0.1439,0
2026-06-16 09:00:00,TX-BETA-02,72.38,55.86,70.03,2.235,40.84,0.72,0,0.1283,0
2026-06-16 10:00:00,TX-BETA-02,69.36,52.01,63.91,2.521,31.2,2.24,0,0.0497,0
2026-06-16 11:00:00,TX-BETA-02,80.41,62.31,79.83,2.783,47.8,0.28,0,0.2557,0
2026-06-16 12:00:00,TX-BETA-02,79.35,63.09,79.96,2.724,22.43,0.81,0,0.164,0
2026-06-16 13:00:00,TX-BETA-02,79.07,63.26,80.84,2.709,51.42,0.65,0,0.2308,0
2026-06-16 14:00:00,TX-BETA-02,73.55,58.7,71.29,2.768,26.84,0.31,0,0.0894,0
2026-06-16 15:00:00,TX-BETA-02,66.79,56.9,70.24,2.544,19.75,0.21,0,0.0447,0
2026-06-16 16:00:00,TX-BETA-02,59.35,59.92,68.73,2.227,27.56,0.26,0,0.1341,0
2026-06-16 17:00:00,TX-BETA-02,54.39,56.31,64.99,2.076,39.44,1.6,0,0.2113,0
2026-06-16 18:00:00,TX-BETA-02,56.54,57.21,67.12,2.241,20.73,2.95,0,0.1762,0
2026-06-16 19:00:00,TX-BETA-02,51.17,49.26,57.09,2.167,15.8,0.98,0,0.1692,0
2026-06-16 20:00:00,TX-BETA-02,60.83,46.93,59.18,1.947,14.84,1.39,0,0.1412,0
2026-06-16 21:00:00,TX-BETA-02,66.83,51.31,65.05,2.71,49.46,1.83,0,0.1101,0
2026-06-16 22:00:00,TX-BETA-02,74.79,44.75,59.11,2.527,30.74,0.68,0,0.0066,0
2026-06-16 23:00:00,TX-BETA-02,75.32,47.67,63.08,2.786,13.48,0.55,0,0.068,0
2026-06-17 00:00:00,TX-BETA-02,81.08,47.09,63.29,2.417,25.76,1.31,0,0.1655,0
2026-06-17 01:00:00,TX-BETA-02,77.64,45.21,61.77,2.637,18.39,3.23,0,0.2215,0
2026-06-17 02:00:00,TX-BETA-02,69.67,35.26,50.54,2.692,10.8,0.26,0,0.1799,0
2026-06-17 03:00:00,TX-BETA-02,72.22,43.53,58.12,2.71,13.1,1.85,0,0.115,0
2026-06-17 04:00:00,TX-BETA-02,58.86,46.88,56.86,2.199,11.77,0.45,0,0.0475,0
2026-06-17 05:00:00,TX-BETA-02,53.44,47.91,59.94,1.944,64.71,2.25,0,0.1983,0
2026-06-17 06:00:00,TX-BETA-02,63.03,40.87,52.0,2.174,31.59,0.29,0,0.0685,0
2026-06-17 07:00:00,TX-BETA-02,57.67,47.88,57.37,1.925,20.03,1.1,0,0.0877,0
2026-06-17 08:00:00,TX-BETA-02,59.9,50.46,62.16,1.963,39.58,0.84,0,0.1449,0
2026-06-17 09:00:00,TX-BETA-02,67.75,50.77,63.75,2.614,18.0,1.2,0,0.0358,0
2026-06-17 10:00:00,TX-BETA-02,75.49,55.59,70.37,2.184,34.57,0.48,0,0.1266,0
2026-06-17 11:00:00,TX-BETA-02,79.53,59.57,76.44,2.633,71.31,0.67,0,0.2512,0
2026-06-17 12:00:00,TX-BETA-02,77.23,64.4,79.63,2.542,21.99,0.96,0,0.1124,0
2026-06-17 13:00:00,TX-BETA-02,72.43,60.66,74.99,2.519,32.61,0.81,0,0.0601,0
2026-06-17 14:00:00,TX-BETA-02,66.38,59.68,71.78,2.44,32.5,0.23,0,0.1103,0
2026-06-17 15:00:00,TX-BETA-02,72.38,61.39,75.41,2.016,78.88,0.63,0,0.2621,0
2026-06-01 00:00:00,TX-GAMMA-03,79.07,45.56,60.37,2.582,43.28,0.93,0,0.1193,0
2026-06-01 01:00:00,TX-GAMMA-03,80.79,46.82,64.47,2.655,12.84,0.96,0,0.1932,0
2026-06-01 02:00:00,TX-GAMMA-03,69.18,41.99,53.98,2.522,33.42,0.3,0,0.0452,0
2026-06-01 03:00:00,TX-GAMMA-03,67.6,37.59,49.95,2.494,26.17,0.53,0,0.0673,0
2026-06-01 04:00:00,TX-GAMMA-03,62.71,38.58,50.38,1.93,13.57,1.39,0,0.1171,0
2026-06-01 05:00:00,TX-GAMMA-03,61.28,38.7,49.21,2.512,14.96,0.24,0,0.0815,0
2026-06-01 06:00:00,TX-GAMMA-03,54.0,45.04,54.02,2.724,20.09,0.38,0,0.1132,0
2026-06-01 07:00:00,TX-GAMMA-03,57.34,49.65,58.4,2.297,21.5,1.29,0,0.0532,0
2026-06-01 08:00:00,TX-GAMMA-03,62.68,46.38,56.6,2.285,19.41,1.63,0,0.0602,0
2026-06-01 09:00:00,TX-GAMMA-03,62.25,49.83,60.51,2.18,36.83,2.16,0,0.0619,0
2026-06-01 10:00:00,TX-GAMMA-03,72.87,58.14,72.19,2.404,19.48,0.47,0,0.0474,0
2026-06-01 11:00:00,TX-GAMMA-03,75.07,60.28,76.48,2.785,15.19,1.12,0,0.1034,0
2026-06-01 12:00:00,TX-GAMMA-03,76.88,60.48,75.76,2.322,10.99,1.46,0,0.117,0
2026-06-01 13:00:00,TX-GAMMA-03,76.79,63.04,79.3,2.368,17.07,1.08,0,0.2243,0
2026-06-01 14:00:00,TX-GAMMA-03,77.04,59.6,75.37,2.637,23.9,1.68,0,0.1448,0
2026-06-01 15:00:00,TX-GAMMA-03,66.53,56.74,69.1,2.33,12.43,1.07,0,0.0793,0
2026-06-01 16:00:00,TX-GAMMA-03,60.83,54.01,65.94,2.571,39.61,0.32,0,0.104,0
2026-06-01 17:00:00,TX-GAMMA-03,65.97,57.67,69.29,2.547,27.01,0.59,0,0.078,0
2026-06-01 18:00:00,TX-GAMMA-03,52.39,51.41,59.68,2.125,21.7,0.29,0,0.1179,0
2026-06-01 19:00:00,TX-GAMMA-03,58.87,53.23,63.57,2.284,41.99,0.59,0,0.0709,0
2026-06-01 20:00:00,TX-GAMMA-03,53.01,47.06,56.93,2.072,19.0,2.01,0,0.1667,0
2026-06-01 21:00:00,TX-GAMMA-03,63.66,42.04,54.35,2.431,52.36,0.5,0,0.0328,0
2026-06-01 22:00:00,TX-GAMMA-03,77.01,49.44,65.95,2.406,34.96,1.3,0,0.093,0
2026-06-01 23:00:00,TX-GAMMA-03,71.29,43.08,55.85,2.405,15.03,0.47,0,0.0339,0
2026-06-02 00:00:00,TX-GAMMA-03,79.1,47.7,63.5,3.022,16.38,1.34,0,0.2095,0
2026-06-02 01:00:00,TX-GAMMA-03,78.77,43.12,58.66,2.782,29.57,0.61,0,0.1282,0
2026-06-02 02:00:00,TX-GAMMA-03,76.37,41.5,57.21,2.922,35.23,0.96,0,0.0896,0
2026-06-02 03:00:00,TX-GAMMA-03,67.17,36.46,47.18,2.31,12.58,1.07,0,0.1319,0
2026-06-02 04:00:00,TX-GAMMA-03,65.24,41.26,53.64,2.621,15.48,0.52,0,0.038,0
2026-06-02 05:00:00,TX-GAMMA-03,49.95,39.54,48.33,2.455,20.04,2.0,0,0.2686,0
2026-06-02 06:00:00,TX-GAMMA-03,57.18,43.88,53.85,2.139,37.21,1.86,0,0.0838,0
2026-06-02 07:00:00,TX-GAMMA-03,52.52,47.98,57.14,2.18,15.33,1.21,0,0.2056,0
2026-06-02 08:00:00,TX-GAMMA-03,52.21,47.05,57.54,2.098,44.14,0.43,0,0.2344,0
2026-06-02 09:00:00,TX-GAMMA-03,64.81,47.72,59.63,2.629,26.81,0.85,0,0.025,0
2026-06-02 10:00:00,TX-GAMMA-03,76.38,63.94,78.9,2.725,10.86,0.29,0,0.1641,0
2026-06-02 11:00:00,TX-GAMMA-03,67.44,55.19,67.11,2.359,16.52,0.57,0,0.0225,0
2026-06-02 12:00:00,TX-GAMMA-03,80.94,64.47,80.17,3.108,12.43,0.46,0,0.2653,0
2026-06-02 13:00:00,TX-GAMMA-03,74.91,64.06,78.08,2.424,34.17,0.7,0,0.1103,0
2026-06-02 14:00:00,TX-GAMMA-03,76.05,65.1,80.91,2.322,26.41,1.91,0,0.1947,0
2026-06-02 15:00:00,TX-GAMMA-03,69.7,60.12,74.33,2.578,22.08,0.3,0,0.0973,0
2026-06-02 16:00:00,TX-GAMMA-03,60.85,54.92,65.71,2.336,11.7,1.86,0,0.0754,0
2026-06-02 17:00:00,TX-GAMMA-03,58.94,58.07,68.66,2.304,22.07,4.65,0,0.2608,0
2026-06-02 18:00:00,TX-GAMMA-03,54.98,51.09,59.95,1.909,52.07,0.55,0,0.1618,0
2026-06-02 19:00:00,TX-GAMMA-03,58.76,55.51,67.03,2.443,22.25,0.35,0,0.089,0
2026-06-02 20:00:00,TX-GAMMA-03,64.81,46.46,58.34,2.199,38.4,0.48,0,0.0168,0
2026-06-02 21:00:00,TX-GAMMA-03,69.56,47.94,62.16,2.453,35.31,3.43,0,0.1678,0
2026-06-02 22:00:00,TX-GAMMA-03,76.08,48.31,63.79,2.53,10.37,0.78,0,0.0881,0
2026-06-02 23:00:00,TX-GAMMA-03,77.7,47.6,63.48,2.7,10.15,3.35,0,0.1979,0
2026-06-03 00:00:00,TX-GAMMA-03,74.86,45.01,57.78,2.766,66.7,1.81,0,0.1969,0
2026-06-03 01:00:00,TX-GAMMA-03,78.36,42.61,57.98,2.576,10.65,0.82,0,0.0928,0
2026-06-03 02:00:00,TX-GAMMA-03,78.68,46.07,61.35,2.712,22.33,0.78,0,0.2199,0
2026-06-03 03:00:00,TX-GAMMA-03,65.41,39.95,53.34,2.044,24.12,2.17,0,0.1048,0
2026-06-03 04:00:00,TX-GAMMA-03,62.38,38.35,50.62,2.412,53.37,0.35,0,0.1153,0
2026-06-03 05:00:00,TX-GAMMA-03,56.41,41.17,50.32,1.815,13.44,0.38,0,0.1506,0
2026-06-03 06:00:00,TX-GAMMA-03,61.27,39.59,52.54,1.995,21.07,0.83,0,0.0828,0
2026-06-03 07:00:00,TX-GAMMA-03,57.16,45.18,54.04,2.358,26.55,0.96,0,0.0543,0
2026-06-03 08:00:00,TX-GAMMA-03,55.36,49.39,57.91,2.371,10.69,0.55,0,0.106,0
2026-06-03 09:00:00,TX-GAMMA-03,66.91,51.38,63.67,2.377,17.55,0.86,0,0.1466,0
2026-06-03 10:00:00,TX-GAMMA-03,69.08,53.73,65.31,2.308,19.54,0.24,0,0.0395,0
2026-06-03 11:00:00,TX-GAMMA-03,78.38,61.87,79.28,2.65,92.79,0.54,0,0.2688,0
2026-06-03 12:00:00,TX-GAMMA-03,81.92,69.44,86.67,2.715,39.0,0.35,1,0.3864,0
2026-06-03 13:00:00,TX-GAMMA-03,76.32,64.62,80.51,2.564,32.98,0.66,0,0.2024,0
2026-06-03 14:00:00,TX-GAMMA-03,75.05,63.56,77.55,2.801,12.79,0.73,0,0.1512,0
2026-06-03 15:00:00,TX-GAMMA-03,63.54,54.27,65.07,2.575,26.55,0.9,0,0.0609,0
2026-06-03 16:00:00,TX-GAMMA-03,62.02,56.02,67.62,1.929,27.61,1.74,0,0.1268,0
2026-06-03 17:00:00,TX-GAMMA-03,59.12,57.94,67.3,2.109,367.11,31.02,1,0.9021,1
2026-06-03 18:00:00,TX-GAMMA-03,47.82,51.94,60.21,1.853,12.93,0.22,0,0.3163,0
2026-06-03 19:00:00,TX-GAMMA-03,57.97,52.17,63.85,2.154,27.25,1.1,0,0.0438,0
2026-06-03 20:00:00,TX-GAMMA-03,53.89,51.27,61.32,2.435,10.59,1.99,0,0.1613,0
2026-06-03 21:00:00,TX-GAMMA-03,69.49,47.98,60.86,2.217,26.49,2.38,0,0.0482,0
2026-06-03 22:00:00,TX-GAMMA-03,70.5,46.8,58.02,2.355,40.97,2.01,0,0.0762,0
2026-06-03 23:00:00,TX-GAMMA-03,87.8,48.04,67.03,2.876,35.16,0.53,1,0.4053,0
2026-06-04 00:00:00,TX-GAMMA-03,76.67,46.02,62.98,2.749,16.84,0.85,0,0.0924,0
2026-06-04 01:00:00,TX-GAMMA-03,79.47,46.21,64.4,2.816,19.22,1.15,0,0.1628,0
2026-06-04 02:00:00,TX-GAMMA-03,73.19,43.44,58.17,2.455,20.73,0.72,0,0.0737,0
2026-06-04 03:00:00,TX-GAMMA-03,71.33,40.85,55.46,2.281,22.32,2.07,0,0.1304,0
2026-06-04 04:00:00,TX-GAMMA-03,56.21,42.43,51.13,2.346,17.1,1.34,0,0.2105,0
2026-06-04 05:00:00,TX-GAMMA-03,55.85,44.28,54.12,2.57,279.52,42.23,1,0.8879,1
2026-06-04 06:00:00,TX-GAMMA-03,55.42,44.0,52.54,1.959,19.56,0.28,0,0.1252,0
2026-06-04 07:00:00,TX-GAMMA-03,59.75,49.61,59.04,2.428,18.63,0.35,0,0.0522,0
2026-06-04 08:00:00,TX-GAMMA-03,67.07,46.14,60.21,2.456,16.07,0.75,0,0.0442,0
2026-06-04 09:00:00,TX-GAMMA-03,77.22,52.21,67.55,2.517,39.22,1.78,0,0.0728,0
2026-06-04 10:00:00,TX-GAMMA-03,74.13,55.12,68.35,2.482,17.05,1.64,0,0.0338,0
2026-06-04 11:00:00,TX-GAMMA-03,79.64,62.13,78.52,2.485,21.59,0.4,0,0.163,0
2026-06-04 12:00:00,TX-GAMMA-03,77.17,67.42,85.45,3.012,17.78,0.41,0,0.3575,0
2026-06-04 13:00:00,TX-GAMMA-03,78.61,65.74,82.58,2.611,26.73,0.31,0,0.3657,0
2026-06-04 14:00:00,TX-GAMMA-03,67.84,59.29,71.67,2.313,19.59,0.21,0,0.1619,0
2026-06-04 15:00:00,TX-GAMMA-03,70.41,60.03,73.69,2.245,214.87,49.78,1,0.8376,1
2026-06-04 16:00:00,TX-GAMMA-03,62.75,52.75,64.24,2.512,22.92,0.45,0,0.1034,0
2026-06-04 17:00:00,TX-GAMMA-03,52.88,53.25,61.9,1.728,26.84,0.32,1,0.4247,0
2026-06-04 18:00:00,TX-GAMMA-03,63.96,52.27,63.61,2.453,12.98,0.39,0,0.0784,0
2026-06-04 19:00:00,TX-GAMMA-03,56.21,52.39,61.38,2.242,42.48,1.16,0,0.0914,0
2026-06-04 20:00:00,TX-GAMMA-03,57.28,50.48,59.34,2.743,20.28,0.53,0,0.1914,0
2026-06-04 21:00:00,TX-GAMMA-03,61.03,45.62,55.39,2.074,13.88,0.39,0,0.0367,0
2026-06-04 22:00:00,TX-GAMMA-03,77.87,48.26,65.18,2.882,11.57,0.85,0,0.1182,0
2026-06-04 23:00:00,TX-GAMMA-03,74.06,43.62,58.72,2.824,27.09,1.01,0,0.0869,0
2026-06-05 00:00:00,TX-GAMMA-03,72.82,43.39,57.83,2.326,35.66,2.42,0,0.1105,0
2026-06-05 01:00:00,TX-GAMMA-03,76.62,47.1,63.74,2.594,14.45,0.44,0,0.1121,0
2026-06-05 02:00:00,TX-GAMMA-03,76.39,44.55,60.67,2.693,49.78,0.24,0,0.1989,0
2026-06-05 03:00:00,TX-GAMMA-03,69.38,39.39,52.85,2.357,17.39,0.49,0,0.0961,0
2026-06-05 04:00:00,TX-GAMMA-03,60.24,38.73,49.22,2.314,13.03,1.68,0,0.2525,0
2026-06-05 05:00:00,TX-GAMMA-03,53.89,43.48,54.31,2.301,18.47,0.29,0,0.1095,0
2026-06-05 06:00:00,TX-GAMMA-03,55.73,42.33,50.62,2.27,13.55,0.77,0,0.0856,0
2026-06-05 07:00:00,TX-GAMMA-03,57.4,44.83,54.59,2.178,22.63,1.05,0,0.0294,0
2026-06-05 08:00:00,TX-GAMMA-03,57.36,49.22,59.77,2.42,391.72,26.92,1,0.8103,1
2026-06-05 09:00:00,TX-GAMMA-03,115.96,54.01,96.5,2.527,20.88,2.24,1,0.8496,1
2026-06-05 10:00:00,TX-GAMMA-03,75.19,54.04,68.96,2.405,30.55,0.63,0,0.0767,0
2026-06-05 11:00:00,TX-GAMMA-03,78.01,60.83,78.08,2.297,15.05,1.41,0,0.1513,0
2026-06-05 12:00:00,TX-GAMMA-03,74.87,62.55,77.14,2.598,11.87,0.26,0,0.0805,0
2026-06-05 13:00:00,TX-GAMMA-03,72.67,63.12,78.18,2.272,27.36,0.22,0,0.2005,0
2026-06-05 14:00:00,TX-GAMMA-03,76.94,64.95,80.38,2.631,17.58,1.65,0,0.2142,0
2026-06-05 15:00:00,TX-GAMMA-03,69.41,60.91,73.64,2.283,11.13,0.22,0,0.0807,0
2026-06-05 16:00:00,TX-GAMMA-03,60.22,55.46,66.24,2.327,27.76,0.29,0,0.1505,0
2026-06-05 17:00:00,TX-GAMMA-03,59.09,56.17,66.04,2.89,20.81,0.7,0,0.1105,0
2026-06-05 18:00:00,TX-GAMMA-03,54.91,50.67,59.78,2.206,10.23,0.65,0,0.0887,0
2026-06-05 19:00:00,TX-GAMMA-03,61.15,47.39,56.95,2.788,26.04,1.67,0,0.1416,0
2026-06-05 20:00:00,TX-GAMMA-03,53.29,70.56,87.51,1.835,14.83,0.95,1,0.5693,1
2026-06-05 21:00:00,TX-GAMMA-03,68.45,50.04,63.94,2.164,30.66,0.22,0,0.0531,0
2026-06-05 22:00:00,TX-GAMMA-03,66.37,42.89,54.45,2.598,15.42,0.48,0,0.0354,0
2026-06-05 23:00:00,TX-GAMMA-03,82.98,48.33,65.6,2.657,73.99,1.07,0,0.2617,0
2026-06-06 00:00:00,TX-GAMMA-03,75.45,44.85,58.62,2.168,19.44,0.5,0,0.0799,0
2026-06-06 01:00:00,TX-GAMMA-03,85.55,46.67,67.63,2.778,26.18,0.32,0,0.3624,0
2026-06-06 02:00:00,TX-GAMMA-03,77.75,44.33,60.65,2.497,11.08,0.71,0,0.1054,0
2026-06-06 03:00:00,TX-GAMMA-03,63.33,34.29,45.68,2.284,11.48,1.86,0,0.1629,0
2026-06-06 04:00:00,TX-GAMMA-03,51.98,36.06,45.27,2.32,22.49,1.95,0,0.2477,0
2026-06-06 05:00:00,TX-GAMMA-03,61.12,38.97,48.97,2.246,11.26,0.43,0,0.116,0
2026-06-06 06:00:00,TX-GAMMA-03,56.13,48.8,57.38,2.342,43.77,3.18,0,0.3326,0
2026-06-06 07:00:00,TX-GAMMA-03,56.83,47.44,56.81,2.268,10.62,0.64,0,0.0626,0
2026-06-06 08:00:00,TX-GAMMA-03,65.9,49.03,61.21,2.225,36.43,1.61,0,0.011,0
2026-06-06 09:00:00,TX-GAMMA-03,69.98,50.99,63.99,2.345,13.11,1.48,0,0.1453,0
2026-06-06 10:00:00,TX-GAMMA-03,77.83,61.21,77.66,2.699,14.22,0.21,0,0.1565,0
2026-06-06 11:00:00,TX-GAMMA-03,81.43,62.43,81.84,2.598,12.37,0.38,0,0.3169,0
2026-06-06 12:00:00,TX-GAMMA-03,75.52,64.28,79.65,2.52,23.1,1.94,0,0.2921,0
2026-06-06 13:00:00,TX-GAMMA-03,76.45,67.28,83.17,2.141,15.89,0.32,0,0.281,0
2026-06-06 14:00:00,TX-GAMMA-03,72.5,59.56,73.19,2.452,18.38,0.52,0,0.1289,0
2026-06-06 15:00:00,TX-GAMMA-03,69.12,61.72,75.16,2.765,48.7,1.69,0,0.132,0
2026-06-06 16:00:00,TX-GAMMA-03,64.1,54.75,65.23,2.637,15.44,1.63,0,0.0478,0
2026-06-06 17:00:00,TX-GAMMA-03,58.74,62.01,72.36,2.166,34.61,0.85,0,0.1517,0
2026-06-06 18:00:00,TX-GAMMA-03,49.67,52.17,62.0,2.183,11.57,1.37,0,0.2231,0
2026-06-06 19:00:00,TX-GAMMA-03,57.06,54.15,62.64,2.478,15.84,0.33,0,0.0936,0
2026-06-06 20:00:00,TX-GAMMA-03,60.36,44.77,55.39,2.346,16.97,0.3,0,0.1961,0
2026-06-06 21:00:00,TX-GAMMA-03,66.38,43.14,54.77,2.257,11.26,0.21,0,0.063,0
2026-06-06 22:00:00,TX-GAMMA-03,73.35,45.85,59.66,2.663,11.12,0.6,0,0.0462,0
2026-06-06 23:00:00,TX-GAMMA-03,70.22,41.67,55.27,2.362,42.48,2.36,0,0.0632,0
2026-06-07 00:00:00,TX-GAMMA-03,81.03,44.71,62.45,2.651,18.53,2.48,0,0.1992,0
2026-06-07 01:00:00,TX-GAMMA-03,78.1,43.98,60.51,2.609,10.93,1.39,0,0.2065,0
2026-06-07 02:00:00,TX-GAMMA-03,72.25,42.68,56.31,2.173,16.55,0.93,0,0.0815,0
2026-06-07 03:00:00,TX-GAMMA-03,65.97,35.58,51.2,2.359,26.16,1.22,0,0.1043,0
2026-06-07 04:00:00,TX-GAMMA-03,66.33,39.15,51.65,2.533,38.69,0.53,0,0.0531,0
2026-06-07 05:00:00,TX-GAMMA-03,54.75,39.71,48.24,2.427,70.73,0.92,0,0.2292,0
2026-06-07 06:00:00,TX-GAMMA-03,66.34,41.48,54.33,2.496,24.96,1.19,0,0.0061,0
2026-06-07 07:00:00,TX-GAMMA-03,60.92,42.65,53.47,2.603,43.0,0.57,0,0.094,0
2026-06-07 08:00:00,TX-GAMMA-03,62.05,44.83,56.86,2.638,13.06,0.62,0,0.0408,0
2026-06-07 09:00:00,TX-GAMMA-03,68.25,55.63,68.93,2.611,35.92,0.4,0,0.0397,0
2026-06-07 10:00:00,TX-GAMMA-03,81.37,61.7,78.31,2.883,21.51,0.82,0,0.2277,0
2026-06-07 11:00:00,TX-GAMMA-03,84.75,84.88,111.87,2.59,17.79,0.8,1,0.7424,1
2026-06-07 12:00:00,TX-GAMMA-03,80.4,65.99,84.01,2.579,34.67,0.45,0,0.2348,0
2026-06-07 13:00:00,TX-GAMMA-03,84.73,71.86,89.67,2.43,34.73,1.01,1,0.5872,0
2026-06-07 14:00:00,TX-GAMMA-03,73.34,58.93,72.06,2.665,27.99,0.29,0,0.0681,0
2026-06-07 15:00:00,TX-GAMMA-03,68.46,58.05,70.98,2.249,16.17,2.27,0,0.0891,0
2026-06-07 16:00:00,TX-GAMMA-03,67.94,55.34,68.5,2.373,31.5,0.46,0,0.0429,0
2026-06-07 17:00:00,TX-GAMMA-03,61.97,56.78,67.4,2.298,21.56,0.62,0,0.1574,0
2026-06-07 18:00:00,TX-GAMMA-03,59.02,58.85,68.87,2.066,52.96,0.79,0,0.1834,0
2026-06-07 19:00:00,TX-GAMMA-03,55.17,54.14,63.34,2.257,46.06,0.37,0,0.1719,0
2026-06-07 20:00:00,TX-GAMMA-03,62.72,43.71,54.43,2.387,12.04,4.63,0,0.142,0
2026-06-07 21:00:00,TX-GAMMA-03,64.2,46.82,59.17,2.454,13.56,0.73,0,0.0,0
2026-06-07 22:00:00,TX-GAMMA-03,76.73,47.53,64.01,2.586,30.04,1.94,0,0.0864,0
2026-06-07 23:00:00,TX-GAMMA-03,72.6,42.85,56.54,2.536,28.8,0.55,0,0.0374,0
2026-06-08 00:00:00,TX-GAMMA-03,82.36,44.41,61.13,2.592,15.13,2.26,0,0.2236,0
2026-06-08 01:00:00,TX-GAMMA-03,79.03,43.1,60.2,2.929,16.33,0.26,0,0.1843,0
2026-06-08 02:00:00,TX-GAMMA-03,71.12,38.66,51.57,2.153,23.24,0.6,0,0.1107,0
2026-06-08 03:00:00,TX-GAMMA-03,63.12,38.17,49.55,2.388,48.46,1.42,0,0.1669,0
2026-06-08 04:00:00,TX-GAMMA-03,53.1,39.72,48.88,1.846,10.28,0.41,0,0.1839,0
2026-06-08 05:00:00,TX-GAMMA-03,57.34,49.46,60.82,2.413,16.6,0.4,0,0.0373,0
2026-06-08 06:00:00,TX-GAMMA-03,56.38,48.16,57.25,2.197,18.53,0.64,0,0.0562,0
2026-06-08 07:00:00,TX-GAMMA-03,55.5,48.26,57.77,2.323,12.59,1.79,0,0.1074,0
2026-06-08 08:00:00,TX-GAMMA-03,60.03,45.57,57.16,2.358,16.72,0.52,0,0.0316,0
2026-06-08 09:00:00,TX-GAMMA-03,70.31,61.19,77.89,2.761,19.75,0.38,0,0.168,0
2026-06-08 10:00:00,TX-GAMMA-03,74.08,61.1,75.31,2.597,26.68,1.37,0,0.1642,0
2026-06-08 11:00:00,TX-GAMMA-03,78.01,62.06,77.06,2.512,48.78,0.83,0,0.1623,0
2026-06-08 12:00:00,TX-GAMMA-03,82.68,70.14,89.47,2.746,13.94,0.25,1,0.5101,0
2026-06-08 13:00:00,TX-GAMMA-03,73.93,62.65,77.18,2.84,24.93,0.24,0,0.1242,0
2026-06-08 14:00:00,TX-GAMMA-03,71.8,60.36,75.3,2.704,20.03,0.58,0,0.0949,0
2026-06-08 15:00:00,TX-GAMMA-03,72.89,60.44,75.69,2.502,13.56,0.31,0,0.0625,0
2026-06-08 16:00:00,TX-GAMMA-03,66.37,55.24,67.83,2.422,11.56,0.61,0,0.1203,0
2026-06-08 17:00:00,TX-GAMMA-03,50.53,57.03,65.06,1.955,19.49,2.24,0,0.3175,0
2026-06-08 18:00:00,TX-GAMMA-03,52.19,50.77,58.04,2.012,25.42,0.39,0,0.2487,0
2026-06-08 19:00:00,TX-GAMMA-03,56.66,55.4,63.4,2.045,50.71,0.3,0,0.1449,0
