timestamp,transformer_id,load_percentage,winding_temperature_c,oil_temperature_c,predicted_stress_index,anomaly_intensity,dga_severity_index,composite_risk_score,risk_tier,recommended_action
2026-06-03 10:00:00,TX-DELTA-04,72.71,62.21,51.01,15.06,14.54,9.79,13.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 11:00:00,TX-DELTA-04,80.06,73.3,58.51,31.82,28.83,23.56,28.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 12:00:00,TX-DELTA-04,79.7,77.14,62.58,37.77,22.49,10.34,25.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 13:00:00,TX-DELTA-04,79.29,71.2,57.22,50.23,37.2,11.54,36.0,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-03 14:00:00,TX-DELTA-04,131.03,93.62,53.79,62.21,97.5,7.08,60.78,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-03 15:00:00,TX-DELTA-04,63.09,61.68,51.55,17.65,12.86,11.33,14.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 16:00:00,TX-DELTA-04,64.03,61.67,51.76,11.71,11.59,10.0,11.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 17:00:00,TX-DELTA-04,62.36,59.35,49.66,9.96,15.29,12.91,12.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 18:00:00,TX-DELTA-04,54.52,58.63,51.57,4.97,12.05,8.53,8.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 19:00:00,TX-DELTA-04,60.22,51.44,43.01,7.71,12.56,7.54,9.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 20:00:00,TX-DELTA-04,62.14,50.26,40.96,8.55,13.62,8.24,10.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 21:00:00,TX-DELTA-04,59.84,53.18,43.57,7.66,6.56,6.81,7.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 22:00:00,TX-DELTA-04,73.27,51.73,40.32,19.11,15.83,6.58,14.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 23:00:00,TX-DELTA-04,77.45,56.2,43.1,20.35,9.36,9.69,13.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 00:00:00,TX-DELTA-04,75.48,49.08,36.02,16.99,26.6,19.78,21.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 01:00:00,TX-DELTA-04,76.16,52.43,39.57,20.14,24.03,8.41,18.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 02:00:00,TX-DELTA-04,80.74,56.09,40.87,21.94,16.29,7.68,16.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 03:00:00,TX-DELTA-04,70.68,47.52,34.96,14.23,13.37,6.55,12.01,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 04:00:00,TX-DELTA-04,61.92,41.82,31.79,10.15,26.72,9.07,15.68,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 05:00:00,TX-DELTA-04,57.46,46.0,37.91,5.64,15.94,9.68,10.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 06:00:00,TX-DELTA-04,65.18,45.67,35.59,10.52,17.57,8.07,12.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 07:00:00,TX-DELTA-04,55.13,50.97,43.4,2.64,31.52,19.4,16.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 08:00:00,TX-DELTA-04,58.5,53.16,45.09,6.68,7.22,4.68,6.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 09:00:00,TX-DELTA-04,70.6,61.07,48.51,14.56,0.68,4.85,7.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 10:00:00,TX-DELTA-04,80.94,68.44,54.15,27.09,23.78,10.23,21.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 11:00:00,TX-DELTA-04,78.77,66.31,53.44,26.63,12.18,8.59,17.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 12:00:00,TX-DELTA-04,79.89,76.18,61.98,34.34,17.2,13.88,23.23,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 13:00:00,TX-DELTA-04,72.87,69.71,56.72,24.05,4.55,6.47,12.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 14:00:00,TX-DELTA-04,73.08,65.3,54.05,22.69,12.61,8.95,15.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 15:00:00,TX-DELTA-04,68.95,63.67,53.2,17.57,10.4,5.8,12.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 16:00:00,TX-DELTA-04,55.49,60.62,53.38,5.07,14.89,9.21,9.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 17:00:00,TX-DELTA-04,56.2,56.78,49.51,7.06,7.22,7.25,7.16,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 18:00:00,TX-DELTA-04,56.21,64.02,56.28,4.51,21.91,7.73,11.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 19:00:00,TX-DELTA-04,59.01,56.64,48.52,8.09,17.67,12.52,12.55,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 20:00:00,TX-DELTA-04,63.02,48.08,39.78,12.06,18.51,7.19,13.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 21:00:00,TX-DELTA-04,70.95,56.34,43.32,17.06,4.34,11.6,11.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 22:00:00,TX-DELTA-04,70.61,54.14,42.39,14.35,15.85,19.52,16.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 23:00:00,TX-DELTA-04,80.05,54.29,39.98,21.78,13.1,7.46,15.16,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 00:00:00,TX-DELTA-04,82.08,54.67,40.89,25.25,21.57,18.96,22.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 01:00:00,TX-DELTA-04,78.52,52.61,37.89,19.77,19.94,15.23,18.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 02:00:00,TX-DELTA-04,79.17,53.18,39.37,21.96,20.98,5.42,17.48,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 03:00:00,TX-DELTA-04,67.46,49.19,37.19,12.97,10.59,6.73,10.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 04:00:00,TX-DELTA-04,64.94,40.78,32.39,9.96,27.19,13.73,16.93,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 05:00:00,TX-DELTA-04,62.24,42.93,31.78,9.69,29.61,13.31,17.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 06:00:00,TX-DELTA-04,58.14,46.91,38.85,7.43,10.29,6.09,8.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 07:00:00,TX-DELTA-04,47.07,45.35,38.61,0.44,41.88,7.21,16.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 08:00:00,TX-DELTA-04,65.2,52.0,41.49,10.94,24.16,8.97,15.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 09:00:00,TX-DELTA-04,68.08,57.96,47.01,14.7,8.33,8.7,10.97,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 10:00:00,TX-DELTA-04,76.68,66.77,52.49,24.29,6.71,8.24,14.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 11:00:00,TX-DELTA-04,80.67,69.09,55.59,29.65,14.33,4.72,18.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 12:00:00,TX-DELTA-04,81.79,71.05,57.41,30.6,12.37,8.16,18.61,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 13:00:00,TX-DELTA-04,77.45,71.93,59.84,30.29,13.0,8.16,18.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 14:00:00,TX-DELTA-04,73.17,66.86,54.07,24.64,19.72,16.01,20.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 15:00:00,TX-DELTA-04,70.0,67.7,56.3,21.52,14.08,7.38,15.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 16:00:00,TX-DELTA-04,56.46,63.62,54.07,6.86,10.43,8.53,8.53,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 17:00:00,TX-DELTA-04,53.26,59.49,52.66,5.34,13.97,8.31,9.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 18:00:00,TX-DELTA-04,53.76,59.13,50.83,2.77,11.13,11.2,7.8,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 19:00:00,TX-DELTA-04,48.64,50.99,44.49,1.56,31.39,8.58,13.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 20:00:00,TX-DELTA-04,65.63,52.53,41.6,10.67,8.04,7.74,9.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 21:00:00,TX-DELTA-04,74.19,55.66,43.79,16.85,6.6,7.07,10.82,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 22:00:00,TX-DELTA-04,75.3,52.81,40.04,19.83,82.51,100.0,61.81,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-05 23:00:00,TX-DELTA-04,77.69,55.93,41.34,19.72,13.84,5.86,14.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 00:00:00,TX-DELTA-04,80.11,53.42,39.85,22.09,24.25,17.79,21.77,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 01:00:00,TX-DELTA-04,87.02,54.48,38.94,26.46,28.17,6.49,22.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 02:00:00,TX-DELTA-04,68.73,45.09,33.43,12.56,20.04,5.33,13.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 03:00:00,TX-DELTA-04,63.61,40.27,31.43,10.31,26.69,7.24,15.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 04:00:00,TX-DELTA-04,61.59,40.52,32.47,8.91,26.58,9.65,15.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 05:00:00,TX-DELTA-04,57.35,48.64,41.11,6.26,10.08,9.55,8.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 06:00:00,TX-DELTA-04,51.9,44.44,36.69,2.88,24.35,8.94,11.91,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 07:00:00,TX-DELTA-04,60.32,52.45,42.48,9.02,21.5,4.63,12.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 08:00:00,TX-DELTA-04,70.63,57.11,45.37,12.43,3.81,5.62,7.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 09:00:00,TX-DELTA-04,61.92,51.59,43.49,8.46,13.33,6.41,9.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 10:00:00,TX-DELTA-04,75.93,66.65,54.9,24.51,15.4,13.46,18.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 11:00:00,TX-DELTA-04,79.8,66.29,53.63,27.97,15.75,12.38,19.79,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 12:00:00,TX-DELTA-04,75.09,71.38,56.27,25.95,7.22,7.24,14.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 13:00:00,TX-DELTA-04,77.25,73.39,58.27,31.21,7.66,5.04,16.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 14:00:00,TX-DELTA-04,73.25,70.15,57.49,23.62,7.19,7.24,13.77,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 15:00:00,TX-DELTA-04,63.71,59.35,51.84,8.98,30.99,17.46,18.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 16:00:00,TX-DELTA-04,66.46,60.53,49.65,11.51,8.28,7.26,9.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 17:00:00,TX-DELTA-04,50.6,56.56,50.3,1.98,37.39,10.13,16.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 18:00:00,TX-DELTA-04,54.32,57.35,49.33,4.45,11.95,10.85,8.68,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 19:00:00,TX-DELTA-04,60.22,56.04,46.06,7.91,9.06,8.65,8.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 20:00:00,TX-DELTA-04,60.36,55.86,46.19,8.1,17.07,12.62,12.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 21:00:00,TX-DELTA-04,62.72,48.52,40.76,8.93,15.76,15.1,12.86,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 22:00:00,TX-DELTA-04,74.96,53.95,41.01,19.06,8.69,5.1,11.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 23:00:00,TX-DELTA-04,133.13,74.96,37.82,54.3,91.22,9.48,56.02,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 00:00:00,TX-DELTA-04,126.84,84.89,37.67,67.5,88.06,4.14,58.86,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 01:00:00,TX-DELTA-04,81.86,53.68,38.73,44.46,95.37,100.0,76.16,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-07 02:00:00,TX-DELTA-04,69.16,47.55,35.26,13.6,10.85,11.41,12.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 03:00:00,TX-DELTA-04,57.23,43.64,34.82,7.21,17.8,11.75,12.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 04:00:00,TX-DELTA-04,58.56,41.19,32.27,7.64,26.32,6.52,13.9,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 05:00:00,TX-DELTA-04,60.54,42.47,33.39,7.92,25.08,8.34,14.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 06:00:00,TX-DELTA-04,54.08,49.88,41.57,2.57,14.98,8.44,8.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 07:00:00,TX-DELTA-04,63.49,50.22,41.8,11.83,9.41,6.83,9.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 08:00:00,TX-DELTA-04,57.21,48.34,41.72,6.29,17.54,7.06,10.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 09:00:00,TX-DELTA-04,66.9,55.89,45.13,13.04,12.27,9.45,11.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 10:00:00,TX-DELTA-04,63.78,56.05,47.04,10.63,12.65,7.43,10.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 11:00:00,TX-DELTA-04,82.19,72.29,57.38,33.25,13.74,6.74,19.79,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 12:00:00,TX-DELTA-04,78.7,72.14,58.61,29.24,16.15,11.16,20.14,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 13:00:00,TX-DELTA-04,78.41,71.7,58.61,29.87,8.46,8.43,17.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 14:00:00,TX-DELTA-04,78.14,73.16,58.6,32.17,9.69,8.95,18.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 15:00:00,TX-DELTA-04,71.37,67.29,54.5,23.26,9.8,9.07,15.0,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 16:00:00,TX-DELTA-04,69.95,64.24,52.94,20.1,6.7,5.82,11.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 17:00:00,TX-DELTA-04,61.15,59.04,50.18,6.85,15.64,8.66,10.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 18:00:00,TX-DELTA-04,57.76,57.42,49.4,6.3,14.11,16.08,11.48,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 19:00:00,TX-DELTA-04,59.54,58.68,49.75,8.34,4.15,7.13,6.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 20:00:00,TX-DELTA-04,60.46,50.61,40.17,8.51,13.68,8.93,10.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 21:00:00,TX-DELTA-04,71.22,53.53,41.65,13.27,7.73,9.0,10.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 22:00:00,TX-DELTA-04,81.44,59.69,43.45,23.16,10.49,7.94,14.92,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 23:00:00,TX-DELTA-04,73.86,55.55,41.58,18.15,6.28,4.71,10.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 00:00:00,TX-DELTA-04,81.99,58.5,44.18,26.43,33.05,23.16,27.93,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 01:00:00,TX-DELTA-04,78.41,51.55,37.8,20.12,18.45,17.1,18.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 02:00:00,TX-DELTA-04,72.5,52.23,40.29,16.23,7.56,10.47,11.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 03:00:00,TX-DELTA-04,65.4,46.4,37.23,10.71,11.67,8.86,10.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 04:00:00,TX-DELTA-04,60.87,43.41,33.01,7.87,23.25,4.79,12.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 05:00:00,TX-DELTA-04,52.87,47.92,39.08,1.83,24.79,7.15,11.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 06:00:00,TX-DELTA-04,49.45,43.04,36.19,0.47,54.5,28.41,26.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 07:00:00,TX-DELTA-04,57.48,53.34,44.87,6.56,7.66,9.06,7.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 08:00:00,TX-DELTA-04,54.56,51.55,44.79,3.94,23.05,4.08,10.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 09:00:00,TX-DELTA-04,62.58,54.4,45.29,8.56,17.52,18.61,14.21,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 10:00:00,TX-DELTA-04,71.5,62.49,49.15,18.4,5.21,6.78,10.88,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 11:00:00,TX-DELTA-04,86.67,71.46,53.9,39.27,23.67,7.24,25.8,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 12:00:00,TX-DELTA-04,81.8,75.13,60.36,34.2,17.44,8.13,21.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 13:00:00,TX-DELTA-04,73.96,69.03,56.02,24.75,11.54,8.38,16.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 14:00:00,TX-DELTA-04,72.62,66.24,53.57,21.14,13.27,12.96,16.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 15:00:00,TX-DELTA-04,66.74,69.78,58.25,38.93,96.55,100.0,74.36,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-08 16:00:00,TX-DELTA-04,67.1,93.08,74.77,48.99,42.37,5.99,35.92,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-08 17:00:00,TX-DELTA-04,49.65,59.79,52.08,0.2,31.9,9.86,13.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 18:00:00,TX-DELTA-04,62.86,57.88,47.54,7.85,5.43,5.36,6.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 19:00:00,TX-DELTA-04,56.67,55.31,47.43,4.75,8.11,6.63,6.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 20:00:00,TX-DELTA-04,60.52,51.41,42.4,10.48,15.16,8.01,11.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 21:00:00,TX-DELTA-04,72.04,57.79,44.62,17.42,6.79,12.4,12.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 22:00:00,TX-DELTA-04,68.86,46.34,36.62,11.2,17.98,10.15,13.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 23:00:00,TX-DELTA-04,78.03,55.61,42.5,19.31,8.29,7.17,12.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 00:00:00,TX-DELTA-04,80.13,56.22,42.64,20.54,8.74,9.54,13.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 01:00:00,TX-DELTA-04,75.66,54.01,39.96,16.75,20.31,23.93,19.79,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 02:00:00,TX-DELTA-04,74.46,48.67,36.59,17.52,14.15,9.85,14.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 03:00:00,TX-DELTA-04,65.3,44.27,32.72,12.08,22.8,5.71,14.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 04:00:00,TX-DELTA-04,66.39,50.8,39.12,11.02,4.09,5.39,7.19,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 05:00:00,TX-DELTA-04,57.98,50.9,40.64,6.67,4.99,5.87,5.88,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 06:00:00,TX-DELTA-04,55.47,48.48,39.09,4.27,10.87,7.5,7.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 07:00:00,TX-DELTA-04,53.97,46.81,40.38,10.03,27.12,9.0,15.75,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 08:00:00,TX-DELTA-04,59.63,56.52,46.7,7.23,5.78,10.65,7.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 09:00:00,TX-DELTA-04,63.77,57.88,47.52,12.33,11.08,8.72,10.99,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 10:00:00,TX-DELTA-04,73.51,62.45,51.99,18.27,4.58,4.71,10.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 11:00:00,TX-DELTA-04,76.46,70.15,55.75,28.36,11.43,15.31,19.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 12:00:00,TX-DELTA-04,82.45,74.31,58.24,36.62,18.71,8.96,23.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 13:00:00,TX-DELTA-04,88.26,71.69,55.76,34.23,27.17,8.92,25.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 14:00:00,TX-DELTA-04,72.31,67.67,54.94,23.07,7.15,8.77,13.92,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 15:00:00,TX-DELTA-04,69.8,66.99,57.1,20.54,15.88,5.33,15.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 16:00:00,TX-DELTA-04,58.58,67.7,59.16,11.57,20.74,7.43,13.75,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 17:00:00,TX-DELTA-04,119.42,90.07,53.43,48.64,90.21,5.65,52.45,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-09 18:00:00,TX-DELTA-04,53.08,57.23,51.1,4.56,16.63,10.14,10.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
